195, 1.07332
198.813, 1.01
200, 1.01
205, 1.01
210, 1.01
215, 1.01
220, 1.01
225, 1.01
230, 1.01
235, 1.01
240, 1.01
245, 1.01
250, 1.01
255, 1.01
260, 1.01
265, 1.01
270, 1.01
275, 1.01
280, 1.01
285, 1.01
290, 1.01
295, 1.01
300, 1.01
305, 1.01
310, 1.01
315, 1.01
320, 1.01
325, 1.01
330, 1.01
335, 1.01
340, 1.01
345, 1.01
350, 1.01
355, 1.01
360, 1.01
365, 1.01
370, 1.01
375, 1.01
380, 1.01
385, 1.01
390, 1.01
395, 1.01
400, 1.01
405, 1.01
410, 1.01
415, 1.01
420, 1.01
425, 1.01
430, 1.01
435, 1.01
440, 1.01
445, 1.01
450, 1.01
455, 1.01
460, 1.01
465, 1.01
470, 1.01
475, 1.01
480, 1.01
485, 1.01
490, 1.01
495, 1.01
500, 1.01
505, 1.01
510, 1.01
515, 1.01
520, 1.01
525, 1.01
530, 1.01
535, 1.01
540, 1.01
545, 1.01
550, 1.01
555, 1.01
556.985, 1.01
555, 1.03965
551.091, 1.1
550, 1.11617
545, 1.19497
544.692, 1.2
540, 1.27298
538.345, 1.3
540, 1.30702
545, 1.32912
550, 1.35275
555, 1.37727
559.284, 1.4
555, 1.46159
552.394, 1.5
550, 1.53558
545.663, 1.6
545, 1.60976
540, 1.68494
535, 1.64606
530.71, 1.6
530, 1.59257
525, 1.55308
520, 1.52303
515, 1.5026
513.763, 1.5
510, 1.49248
505, 1.4904
500, 1.4966
498.778, 1.5
495, 1.51142
490, 1.53377
485, 1.57488
483.597, 1.6
480, 1.66389
478.043, 1.7
475, 1.75591
472.684, 1.8
470, 1.85105
467.524, 1.9
465, 1.94999
462.531, 2
460, 2.05119
457.728, 2.1
455, 2.15862
453.155, 2.2
450, 2.27141
448.774, 2.3
445, 2.38767
443.995, 2.4
440, 2.44458
435, 2.45646
430, 2.48173
427.456, 2.5
425, 2.51897
420, 2.57005
417.564, 2.6
415, 2.63247
410.319, 2.7
410, 2.70479
405, 2.79085
404.515, 2.8
400, 2.8862
399.349, 2.9
395, 2.99224
394.73, 3
391.33, 3.1
390, 3.13879
388.071, 3.2
385, 3.29336
384.798, 3.3
381.761, 3.4
380, 3.45579
378.693, 3.5
375.612, 3.6
375, 3.61946
372.574, 3.7
370, 3.78063
369.409, 3.8
366.265, 3.9
365, 3.9383
363.06, 4
360, 4.09118
359.697, 4.1
356.129, 4.2
355, 4.23006
352.071, 4.3
350, 4.3472
345, 4.39805
340.586, 4.3
340, 4.28724
336.084, 4.2
335, 4.1753
331.071, 4.1
330, 4.07942
325.268, 4
325, 3.99551
320, 3.92396
318.437, 3.9
315, 3.84799
311.326, 3.8
310, 3.78286
305, 3.7281
302.006, 3.7
300, 3.68168
295, 3.64392
290, 3.68353
288.474, 3.7
285, 3.73929
280, 3.78523
278.067, 3.8
275, 3.82455
270, 3.85214
266.457, 3.9
265, 3.92073
260, 3.99587
259.6, 4
255, 4.04732
254.859, 4
254.573, 3.9
254.302, 3.8
254.05, 3.7
253.814, 3.6
253.591, 3.5
253.383, 3.4
253.189, 3.3
253.008, 3.2
250, 3.14453
247.774, 3.1
247.609, 3
247.455, 2.9
247.312, 2.8
247.178, 2.7
247.055, 2.6
245, 2.56173
241.914, 2.5
241.8, 2.4
241.697, 2.3
241.6, 2.2
240, 2.16979
236.51, 2.1
236.426, 2
235, 1.97254
231.373, 1.9
230, 1.87302
226.349, 1.8
226.279, 1.7
225, 1.67422
221.289, 1.6
220, 1.57317
215, 1.57043
211.478, 1.5
210, 1.46713
205, 1.46189
201.905, 1.4
200, 1.35176
195, 1.33948
190, 1.32032
186.496, 1.3
189.937, 1.2
190, 1.19853
193.41, 1.1
195, 1.07332
0, 0
0, 0
0, 0
