200, 0.5
201, 0.5
202, 0.5
203, 0.5
204, 0.5
205, 0.5
206, 0.5
207, 0.5
208, 0.5
209, 0.5
210, 0.5
211, 0.5
212, 0.5
213, 0.5
214, 0.5
215, 0.5
216, 0.5
217, 0.5
218, 0.5
219, 0.5
220, 0.5
221, 0.5
222, 0.5
223, 0.5
224, 0.5
225, 0.5
226, 0.5
227, 0.5
228, 0.5
229, 0.5
230, 0.5
231, 0.5
232, 0.5
233, 0.5
234, 0.5
235, 0.5
236, 0.5
237, 0.5
238, 0.5
239, 0.5
240, 0.5
241, 0.5
242, 0.5
243, 0.5
244, 0.5
245, 0.5
246, 0.5
247, 0.5
248, 0.5
249, 0.5
250, 0.5
251, 0.5
252, 0.5
253, 0.5
254, 0.5
255, 0.5
256, 0.5
257, 0.5
258, 0.5
259, 0.5
260, 0.5
261, 0.5
262, 0.5
263, 0.5
264, 0.5
265, 1.00878
266, 1.0215
267, 1.03422
268, 1.04693
269, 1.05963
270, 1.07233
271, 1.07999
272, 1.08762
273, 1.09522
274, 1.10278
275, 1.11032
276, 1.11385
277, 1.11734
278, 1.12081
279, 1.12424
280, 1.12763
281, 1.12782
282, 1.12797
283, 1.12809
284, 1.12819
285, 1.12825
286, 1.12562
287, 1.12298
288, 1.12032
289, 1.11765
290, 1.11496
291, 1.11024
292, 1.10554
293, 1.10085
294, 1.09617
295, 1.0915
296, 1.08574
297, 1.08004
298, 1.07439
299, 1.06893
300, 1.06383
301, 1.07712
302, 1.09041
303, 1.10361
304, 1.11666
305, 1.12955
306, 1.14122
307, 1.15276
308, 1.16417
309, 1.17546
310, 1.18664
311, 1.19684
312, 1.20694
313, 1.21695
314, 1.22687
315, 1.23671
316, 1.24632
317, 1.25589
318, 1.26542
319, 1.27492
320, 1.28438
321, 1.29479
322, 1.3053
323, 1.31592
324, 1.32663
325, 1.33744
326, 1.35072
327, 1.36437
328, 1.37839
329, 1.39277
330, 1.40751
331, 1.42564
332, 1.44477
333, 1.4649
334, 1.48605
335, 1.50898
336, 1.45511
337, 1.41932
338, 1.39764
339, 1.38792
340, 1.38869
341, 1.55586
342, 1.76646
343, 2.04771
344, 2.43328
345, 2.913
346, 3.2772
347, 3.7867
348, 4.44559
349, 5.03336
350, 5.46712
351, 5.54164
352, 5.6144
353, 5.68561
354, 5.75616
355, 5.82645
356, 5.87965
357, 5.9329
358, 5.98621
359, 6.06066
360, 6.14198
361, 6.21082
362, 6.27945
363, 6.34787
364, 6.41611
365, 6.4842
366, 6.52149
367, 6.55054
368, 6.57967
369, 6.60887
370, 6.63817
371, 6.6647
372, 6.6914
373, 6.71828
374, 6.74535
375, 6.77261
376, 6.79756
377, 6.82273
378, 6.84812
379, 6.87375
380, 6.89962
381, 6.92252
382, 6.94563
383, 6.96896
384, 6.99251
400, 7.42768
500, 8.53814
600, 9.59312
700, 9.98861
800, 10.8136
1000, 14.589
1200, 22.1506
1500, 41.6566
1648, 57.5245
1649, 57.6496
1650, 57.7756
1651, 57.8965
1651, 100
100, 100
