196.42536475869815, 1.5256829888166248
216.09895248784142, 1.8351962470857728
224.49214365881033, 2.1027646436404686
249.94668911335583, 2.1027646436404686
275.46015712682384, 1.926604486571425
300.8819678264123, 2.022565626739573
348.9955106621774, 1.926604486571425
380.11971567527127, 1.889507174856804
414.07875046763945, 1.8351962470857728
450.859521137299, 1.7998590267532262
479.14889637111855, 1.7824464019687782
510.2731013842126, 1.7481248947526737
549.8690609801721, 1.7481248947526737
580.9801720912833, 1.7481248947526737
612.0847362514031, 1.7652022345453653
646.0568649457539, 1.681451765925272
716.8359521137301, 1.5109228631460037
750.8735503179948, 1.3059066347203434
801.952861952862, 1.0142379181886105
801.952861952862, 1.
196.42536475869815, 1.
