129.62, 14.40
137.60, 10.80
149.56, 10.73
160.19, 9.33 
165.95, 11.80
170.38, 14.93
176.14, 12.07
186.32, 9.73 
195.18, 10.20
200.50, 8.73 
206.70, 10.40
214.67, 12.60
226.63, 17.20
234.16, 15.00
239.92, 12.67
247.45, 14.60
254.98, 16.47
275.36, 17.80
287.32, 16.73
295.29, 15.13
310.35, 17.93
320.10, 17.07
332.50, 20.60
344.02, 23.00
353.77, 25.67
364.40, 23.93
378.57, 27.40
384.33, 31.13
394.96, 35.60
401.61, 32.20
408.25, 28.73
412.68, 26.20
420.65, 24.20
429.07, 27.40
435.27, 31.53
444.57, 35.53
452.99, 31.13
459.19, 26.60
465.39, 23.67
479.13, 24.60
487.54, 27.13
499.50, 31.67
510.58, 36.33
524.75, 35.40
535.83, 37.93
543.80, 41.53
553.10, 46.87
564.17, 52.20
579.68, 56.20
594.74, 59.87
